user_id,route_id,distance_km_user,elevation_meters_user,surface_type_user,average_pace_min_per_km,rating,start_date,distance_km_route,elevation_meters_route,surface_type_route,difficulty_score,grade_percent,grade_flat,grade_rolling,grade_hilly,grade_steep,is_likely_loop,is_likely_out_back,traffic_stress,geo_cluster,hour_of_day,is_morning,is_afternoon,is_evening,is_night,day_of_week,is_weekend,is_weekday
adamseric,R048,1.36,14,Trail,3.73,1,2024-11-03 22:28:21.734622,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,22,0,0,0,1,6,1,0
vthompson,R080,16.29,44,Road,5.18,2,2024-11-04 19:06:19.498138,16.29,44,Road,3.7,0.2701043585019827,1,0,0,0,1,0,0.01735106998264893,1,19,0,0,1,0,0,0,1
hermandavid,R014,29.98,72,Trail,4.92,1,2024-11-04 20:35:42.269079,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,20,0,0,1,0,0,0,1
festrada,R076,17.92,15,Trail,4.53,1,2024-11-05 04:02:39.484602,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,4,0,0,0,1,1,0,1
evelyn74,R028,19.33,205,Track,4.29,1,2024-11-05 11:25:30.388794,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,11,1,0,0,0,1,0,1
xtaylor,R092,18.44,148,Road,5.46,1,2024-11-05 17:05:53.070379,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,17,0,0,1,0,1,0,1
mark36,R023,1.0,113,Trail,4.78,1,2024-11-05 23:24:24.940571,1.0,113,Trail,1.24,11.299999999887,0,0,0,1,0,1,0.15,0,23,0,0,0,1,1,0,1
john09,R082,11.49,0,Trail,5.27,4,2024-11-06 00:38:52.204371,11.49,0,Trail,1.49,0.0,1,0,0,0,1,0,0.02401921537229784,0,0,0,0,0,1,2,0,1
pamelacollins,R010,21.86,0,Road,5.18,1,2024-11-06 11:47:34.193122,21.86,0,Road,4.33,0.0,1,0,0,0,1,0,0.013123359580052495,0,11,1,0,0,0,2,0,1
shermananne,R026,13.37,178,Track,4.72,2,2024-11-06 12:11:13.946361,13.37,178,Track,4.45,1.331338818248817,1,0,0,0,1,0,0.020876826722338204,3,12,0,1,0,0,2,0,1
evelyn74,R057,17.76,205,Road,3.91,1,2024-11-07 05:29:57.510855,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,5,1,0,0,0,3,0,1
scott22,R079,11.29,250,Road,5.02,1,2024-11-07 10:11:38.404943,11.29,250,Road,4.75,2.214348981397507,0,1,0,0,1,0,0.024410089503661515,4,10,1,0,0,0,3,0,1
chernandez,R064,17.69,231,Road,4.73,1,2024-11-07 10:17:26.377533,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,10,1,0,0,0,3,0,1
john09,R014,29.98,72,Trail,4.11,1,2024-11-07 20:00:02.539558,29.98,72,Trail,6.72,0.2401601067377451,1,0,0,0,1,0,0.009683666881859265,3,20,0,0,1,0,3,0,1
donaldlee,R054,11.77,0,Road,4.31,1,2024-11-07 20:20:00.322027,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,20,0,0,1,0,3,0,1
mcdanielstephanie,R039,1.0,47,Road,4.89,1,2024-11-07 20:51:18.627786,1.0,47,Road,-0.09,4.699999999953,0,1,0,0,0,1,0.15,0,20,0,0,1,0,3,0,1
nmay,R058,14.42,38,Trail,3.85,4,2024-11-08 08:18:06.340192,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,8,1,0,0,0,4,0,1
vthompson,R085,7.16,126,Mixed,3.61,1,2024-11-08 10:12:41.064502,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,10,1,0,0,0,4,0,1
sara71,R034,15.13,0,Road,4.58,5,2024-11-08 11:00:10.345273,15.13,0,Road,2.49,0.0,1,0,0,0,1,0,0.01859888406695598,0,11,1,0,0,0,4,0,1
scott22,R005,2.05,214,Trail,4.91,1,2024-11-08 14:58:05.807520,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,14,0,1,0,0,4,0,1
donaldlee,R042,13.7,139,Road,5.3,3,2024-11-08 18:08:10.805280,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,18,0,0,1,0,4,0,1
brittany25,R024,10.76,50,Trail,4.35,1,2024-11-09 09:13:57.770988,10.76,50,Trail,2.65,0.46468401486945654,1,0,0,0,1,0,0.02551020408163265,0,9,1,0,0,0,5,1,0
tina57,R051,17.09,156,Road,4.65,1,2024-11-09 12:36:25.836745,17.09,156,Road,4.98,0.9128145114096473,1,0,0,0,1,0,0.016583747927031506,4,12,0,1,0,0,5,1,0
john09,R021,17.3,62,Road,3.67,1,2024-11-09 15:29:40.882976,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,15,0,1,0,0,5,1,0
alison99,R073,10.2,66,Road,4.78,4,2024-11-09 17:10:33.911413,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,17,0,0,1,0,5,1,0
jorge98,R029,10.6,0,Road,4.74,1,2024-11-09 17:34:50.181839,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,17,0,0,1,0,5,1,0
davisheather,R006,5.49,88,Trail,4.52,1,2024-11-10 02:11:54.084312,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,2,0,0,0,1,6,1,0
beth11,R038,6.88,111,Road,4.57,1,2024-11-10 08:06:09.481598,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,8,1,0,0,0,6,1,0
brittany42,R046,5.37,206,Road,5.53,4,2024-11-10 13:13:44.070498,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,13,0,1,0,0,6,1,0
pvargas,R022,15.08,98,Road,4.66,2,2024-11-10 21:15:15.393395,15.08,98,Road,4.0,0.6498673740048742,1,0,0,0,1,0,0.01865671641791045,2,21,0,0,1,0,6,1,0
margaretsmith,R015,17.31,0,Trail,4.12,3,2024-11-11 03:04:35.562492,17.31,0,Trail,2.86,0.0,1,0,0,0,1,0,0.016384489350081924,0,3,0,0,0,1,0,0,1
debrasimmons,R001,12.94,229,Road,5.18,2,2024-11-11 03:40:41.251237,12.94,229,Road,4.87,1.769706336938354,1,0,0,0,1,0,0.02152080344332855,4,3,0,0,0,1,0,0,1
brittany42,R048,1.36,14,Trail,5.25,1,2024-11-11 09:06:43.678079,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,9,1,0,0,0,0,0,1
debrasimmons,R030,9.8,107,Road,4.96,1,2024-11-11 14:55:50.785602,9.8,107,Road,3.03,1.0918367346927633,1,0,0,0,1,0,0.027777777777777776,1,14,0,1,0,0,0,0,1
hermandavid,R067,12.97,93,Trail,4.96,5,2024-11-11 21:14:58.737873,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,21,0,0,1,0,0,0,1
pleon,R036,11.21,161,Road,4.85,1,2024-11-12 04:06:36.300418,11.21,161,Road,3.85,1.4362176627997891,1,0,0,0,1,0,0.02457002457002457,2,4,0,0,0,1,1,0,1
velezjames,R037,3.91,192,Mixed,3.96,2,2024-11-12 06:52:32.521406,3.91,192,Mixed,2.7,4.910485933491278,0,1,0,0,0,1,0.06109979633401221,1,6,1,0,0,0,1,0,1
danalopez,R089,22.45,266,Trail,5.54,1,2024-11-12 11:46:29.693662,22.45,266,Trail,7.15,1.1848552338524787,1,0,0,0,1,0,0.01279317697228145,9,11,1,0,0,0,1,0,1
ywolf,R057,17.76,205,Road,4.99,5,2024-11-12 15:24:12.041721,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,15,0,1,0,0,1,0,1
smithderek,R099,14.17,0,Road,4.42,1,2024-11-13 05:01:04.435635,14.17,0,Road,2.29,0.0,1,0,0,0,1,0,0.019775873434410018,0,5,1,0,0,0,2,0,1
nathan74,R035,11.65,67,Road,4.72,1,2024-11-13 07:48:49.031903,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,7,1,0,0,0,2,0,1
tamarabaker,R084,7.5,175,Trail,4.75,1,2024-11-13 12:04:42.602703,7.5,175,Trail,3.25,2.333333333330222,0,1,0,0,0,1,0.03529411764705882,2,12,0,1,0,0,2,0,1
vthompson,R020,15.14,113,Road,3.71,3,2024-11-13 17:11:37.216245,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,17,0,0,1,0,2,0,1
jenkinsdanielle,R081,6.69,121,Road,3.92,1,2024-11-13 19:10:00.139811,6.69,121,Road,2.55,1.808669656200585,1,0,0,0,0,1,0.03901170351105331,1,19,0,0,1,0,2,0,1
rodriguezallison,R039,1.0,47,Road,5.36,1,2024-11-13 23:56:38.925757,1.0,47,Road,-0.09,4.699999999953,0,1,0,0,0,1,0.15,0,23,0,0,0,1,2,0,1
gregoryramirez,R030,9.8,107,Road,4.43,1,2024-11-14 00:13:20.782165,9.8,107,Road,3.03,1.0918367346927633,1,0,0,0,1,0,0.027777777777777776,1,0,0,0,0,1,3,0,1
ellen57,R059,11.53,18,Trail,3.63,3,2024-11-14 02:28:18.589608,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,2,0,0,0,1,3,0,1
smithderek,R035,11.65,67,Road,5.24,1,2024-11-14 12:51:56.765098,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,12,0,1,0,0,3,0,1
john09,R040,8.04,97,Mixed,4.31,1,2024-11-14 15:34:52.103020,8.04,97,Mixed,2.58,1.2064676616900418,1,0,0,0,1,0,0.033185840707964605,1,15,0,1,0,0,3,0,1
velezjames,R028,19.33,205,Track,4.85,1,2024-11-14 21:02:49.728496,19.33,205,Track,5.92,1.060527677185173,1,0,0,0,1,0,0.014756517461878997,6,21,0,0,1,0,3,0,1
festrada,R055,16.18,67,Trail,5.34,1,2024-11-14 21:37:30.157827,16.18,67,Trail,3.91,0.41409147095153637,1,0,0,0,1,0,0.017462165308498253,1,21,0,0,1,0,3,0,1
velezjames,R057,17.76,205,Road,5.36,1,2024-11-15 02:14:42.731661,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,2,0,0,0,1,4,0,1
michael74,R046,5.37,206,Road,4.36,1,2024-11-15 07:15:33.257375,5.37,206,Road,3.13,3.8361266294155754,0,1,0,0,0,1,0.04709576138147566,1,7,1,0,0,0,4,0,1
brittany42,R098,11.19,137,Trail,4.62,1,2024-11-15 09:33:30.628611,11.19,137,Trail,3.6,1.2243074173358137,1,0,0,0,1,0,0.02461033634126333,2,9,1,0,0,0,4,0,1
tina57,R093,15.33,97,Trail,5.37,1,2024-11-16 04:22:40.078041,15.33,97,Trail,4.04,0.6327462491841925,1,0,0,0,1,0,0.01837109614206981,2,4,0,0,0,1,5,1,0
rodriguezallison,R016,9.76,121,Road,4.8,4,2024-11-16 04:24:52.437430,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,4,0,0,0,1,5,1,0
jorge98,R083,18.99,0,Road,4.1,4,2024-11-16 05:43:31.139029,18.99,0,Road,3.48,0.0,1,0,0,0,1,0,0.015007503751875938,0,5,1,0,0,0,5,1,0
evelyn74,R048,1.36,14,Trail,4.25,1,2024-11-16 17:51:20.657168,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,17,0,0,1,0,5,1,0
mark36,R093,15.33,97,Trail,4.16,1,2024-11-16 19:15:39.711756,15.33,97,Trail,4.04,0.6327462491841925,1,0,0,0,1,0,0.01837109614206981,2,19,0,0,1,0,5,1,0
beth11,R093,15.33,97,Trail,4.45,3,2024-11-17 00:50:25.852227,15.33,97,Trail,4.04,0.6327462491841925,1,0,0,0,1,0,0.01837109614206981,2,0,0,0,0,1,6,1,0
sabrina71,R006,5.49,88,Trail,4.63,1,2024-11-17 05:41:40.604355,5.49,88,Trail,1.98,1.6029143897967162,1,0,0,0,0,1,0.046224961479198766,0,5,1,0,0,0,6,1,0
beth11,R091,9.73,23,Mixed,4.1,1,2024-11-17 09:59:10.883052,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,9,1,0,0,0,6,1,0
tina57,R037,3.91,192,Mixed,3.95,3,2024-11-17 10:04:05.621192,3.91,192,Mixed,2.7,4.910485933491278,0,1,0,0,0,1,0.06109979633401221,1,10,1,0,0,0,6,1,0
shermananne,R058,14.42,38,Trail,4.56,3,2024-11-17 11:15:41.446068,14.42,38,Trail,3.26,0.26352288488192543,1,0,0,0,1,0,0.019455252918287938,0,11,1,0,0,0,6,1,0
brittany25,R044,6.81,59,Road,4.42,1,2024-11-17 18:09:59.165415,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,18,0,0,1,0,6,1,0
margaretsmith,R048,1.36,14,Trail,4.99,1,2024-11-18 02:12:00.396746,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,2,0,0,0,1,0,0,1
smithderek,R032,8.33,94,Track,4.6,4,2024-11-18 04:33:00.360592,8.33,94,Track,2.61,1.128451380550866,1,0,0,0,1,0,0.03215434083601286,1,4,0,0,0,1,0,0,1
alison99,R005,2.05,214,Trail,4.74,1,2024-11-18 07:22:40.989164,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,7,1,0,0,0,0,0,1
tina57,R021,17.3,62,Road,4.84,1,2024-11-18 11:44:59.642034,17.3,62,Road,4.08,0.35838150288996623,1,0,0,0,1,0,0.016393442622950817,1,11,1,0,0,0,0,0,1
chernandez,R059,11.53,18,Trail,4.78,4,2024-11-18 14:04:34.888492,11.53,18,Trail,2.49,0.15611448395476485,1,0,0,0,1,0,0.023942537909018357,0,14,0,1,0,0,0,0,1
vthompson,R065,11.51,120,Trail,4.45,4,2024-11-18 18:28:37.488687,11.51,120,Trail,3.51,1.0425716768018745,1,0,0,0,1,0,0.023980815347721823,2,18,0,0,1,0,0,0,1
tina57,R069,8.51,58,Road,4.59,4,2024-11-19 16:11:55.498202,8.51,58,Road,2.28,0.6815511163329241,1,0,0,0,1,0,0.031545741324921134,0,16,0,1,0,0,1,0,1
brittany42,R044,6.81,59,Road,3.9,5,2024-11-19 21:51:28.516147,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,21,0,0,1,0,1,0,1
taylordavid,R009,11.05,87,Trail,5.49,3,2024-11-20 01:44:46.640274,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,1,0,0,0,1,2,0,1
tina57,R042,13.7,139,Road,3.91,1,2024-11-20 02:13:37.459283,13.7,139,Road,4.13,1.0145985401452446,1,0,0,0,1,0,0.020408163265306124,2,2,0,0,0,1,2,0,1
nathan74,R068,16.71,0,Road,4.71,4,2024-11-20 14:10:56.625329,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,14,0,1,0,0,2,0,1
treynolds,R029,10.6,0,Road,5.41,4,2024-11-20 14:13:27.104381,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,14,0,1,0,0,2,0,1
danalopez,R001,12.94,229,Road,5.15,1,2024-11-21 09:35:54.874303,12.94,229,Road,4.87,1.769706336938354,1,0,0,0,1,0,0.02152080344332855,4,9,1,0,0,0,3,0,1
mark36,R092,18.44,148,Road,5.0,1,2024-11-21 15:06:19.081473,18.44,148,Road,5.16,0.8026030368759205,1,0,0,0,1,0,0.015432098765432096,4,15,0,1,0,0,3,0,1
treynolds,R060,17.54,0,Road,5.1,1,2024-11-21 22:18:20.737426,17.54,0,Road,3.32,0.0,1,0,0,0,1,0,0.016181229773462782,0,22,0,0,0,1,3,0,1
treynolds,R064,17.69,231,Road,5.22,1,2024-11-22 03:27:48.259168,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,3,0,0,0,1,4,0,1
jenkinsdanielle,R038,6.88,111,Road,4.75,1,2024-11-22 09:25:32.407809,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,9,1,0,0,0,4,0,1
jenniferlarsen,R064,17.69,231,Road,5.44,5,2024-11-22 09:26:52.015426,17.69,231,Road,5.85,1.305822498586034,1,0,0,0,1,0,0.016051364365971106,6,9,1,0,0,0,4,0,1
angela41,R073,10.2,66,Road,4.16,2,2024-11-22 09:29:14.631871,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,9,1,0,0,0,4,0,1
davisheather,R086,11.81,168,Road,5.28,1,2024-11-22 20:25:18.487690,11.81,168,Road,4.04,1.4225232853501923,1,0,0,0,1,0,0.0234192037470726,3,20,0,0,1,0,4,0,1
smithderek,R013,6.28,220,Road,4.36,4,2024-11-23 13:10:36.946757,6.28,220,Road,3.45,3.503184713370218,0,1,0,0,0,1,0.0412087912087912,2,13,0,1,0,0,5,1,0
pleon,R091,9.73,23,Mixed,4.62,2,2024-11-23 17:40:58.316523,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,17,0,0,1,0,5,1,0
jmendoza,R097,14.16,0,Trail,5.32,3,2024-11-23 18:32:49.848231,14.16,0,Trail,2.74,0.0,1,0,0,0,1,0,0.019788918205804747,0,18,0,0,1,0,5,1,0
john09,R073,10.2,66,Road,4.45,3,2024-11-23 18:54:05.385395,10.2,66,Road,2.7,0.6470588235287774,1,0,0,0,1,0,0.026785714285714284,1,18,0,0,1,0,5,1,0
jenkinsdanielle,R068,16.71,0,Road,4.99,4,2024-11-24 10:24:22.710288,16.71,0,Road,3.27,0.0,1,0,0,0,1,0,0.01693958215697346,0,10,1,0,0,0,6,1,0
william19,R076,17.92,15,Trail,4.1,1,2024-11-24 10:30:44.975882,17.92,15,Trail,3.73,0.08370535714281042,1,0,0,0,1,0,0.015856236786469344,0,10,1,0,0,0,6,1,0
debrasimmons,R091,9.73,23,Mixed,3.08,1,2024-11-24 12:22:22.184988,9.73,23,Mixed,2.18,0.236382322713015,1,0,0,0,1,0,0.027958993476234855,0,12,0,1,0,0,6,1,0
brittany42,R025,26.19,249,Road,4.2,1,2024-11-24 15:44:27.491964,26.19,249,Road,7.73,0.9507445589916187,1,0,0,0,1,0,0.011033468186833394,9,15,0,1,0,0,6,1,0
ellen57,R085,7.16,126,Mixed,4.85,3,2024-11-24 17:02:16.128546,7.16,126,Mixed,2.69,1.7597765363103912,1,0,0,0,0,1,0.036764705882352935,1,17,0,0,1,0,6,1,0
mcdanielstephanie,R053,8.94,128,Road,3.68,1,2024-11-24 18:41:22.660082,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,18,0,0,1,0,6,1,0
scott22,R048,1.36,14,Trail,4.78,1,2024-11-24 19:15:24.685640,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,19,0,0,1,0,6,1,0
pleon,R053,8.94,128,Road,4.86,3,2024-11-24 19:30:26.901805,8.94,128,Road,3.07,1.4317673378060047,1,0,0,0,1,0,0.030181086519114688,1,19,0,0,1,0,6,1,0
nathan74,R075,9.4,145,Road,3.31,1,2024-11-25 00:23:10.579894,9.4,145,Road,3.33,1.5425531914877206,1,0,0,0,1,0,0.02884615384615384,2,0,0,0,0,1,0,0,1
jenniferlarsen,R099,14.17,0,Road,4.0,3,2024-11-25 02:57:22.452462,14.17,0,Road,2.29,0.0,1,0,0,0,1,0,0.019775873434410018,0,2,0,0,0,1,0,0,1
chernandez,R062,7.22,186,Road,4.68,3,2024-11-25 05:41:49.294250,7.22,186,Road,3.3,2.5761772853149916,0,1,0,0,0,1,0.03649635036496351,2,5,1,0,0,0,0,0,1
vthompson,R074,11.06,224,Road,5.62,4,2024-11-25 07:56:33.890196,11.06,224,Road,4.45,2.0253164556943712,0,1,0,0,1,0,0.02487562189054726,3,7,1,0,0,0,0,0,1
danalopez,R061,3.86,0,Road,5.68,3,2024-11-25 16:04:13.680544,3.86,0,Road,0.29,0.0,1,0,0,0,0,1,0.061728395061728406,0,16,0,1,0,0,0,0,1
jenkinsdanielle,R049,1.0,124,Road,4.44,1,2024-11-26 00:00:15.728053,1.0,124,Road,1.37,12.399999999876,0,0,0,1,0,1,0.15,0,0,0,0,0,1,1,0,1
jenkinsdanielle,R100,7.02,0,Trail,4.52,1,2024-11-26 05:44:27.412441,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,5,1,0,0,0,1,0,1
pamelacollins,R031,10.04,204,Road,5.22,4,2024-11-26 06:26:20.939294,10.04,204,Road,4.04,2.031872509958135,0,1,0,0,1,0,0.027173913043478264,3,6,1,0,0,0,1,0,1
brenda53,R093,15.33,97,Trail,4.44,1,2024-11-26 12:05:59.086347,15.33,97,Trail,4.04,0.6327462491841925,1,0,0,0,1,0,0.01837109614206981,2,12,0,1,0,0,1,0,1
pleon,R017,17.65,115,Road,5.14,1,2024-11-26 14:36:46.483241,17.65,115,Road,4.68,0.6515580736540217,1,0,0,0,1,0,0.0160857908847185,3,14,0,1,0,0,1,0,1
sara71,R079,11.29,250,Road,4.98,2,2024-11-26 19:36:44.712479,11.29,250,Road,4.75,2.214348981397507,0,1,0,0,1,0,0.024410089503661515,4,19,0,0,1,0,1,0,1
shermananne,R023,1.0,113,Trail,5.23,1,2024-11-26 22:22:51.248870,1.0,113,Trail,1.24,11.299999999887,0,0,0,1,0,1,0.15,0,22,0,0,0,1,1,0,1
brenda53,R005,2.05,214,Trail,5.26,1,2024-11-27 01:11:37.319789,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,1,0,0,0,1,2,0,1
chernandez,R001,12.94,229,Road,5.35,2,2024-11-27 04:52:56.398246,12.94,229,Road,4.87,1.769706336938354,1,0,0,0,1,0,0.02152080344332855,4,4,0,0,0,1,2,0,1
vthompson,R030,9.8,107,Road,5.06,3,2024-11-27 08:46:19.260827,9.8,107,Road,3.03,1.0918367346927633,1,0,0,0,1,0,0.027777777777777776,1,8,1,0,0,0,2,0,1
sabrina71,R029,10.6,0,Road,4.06,1,2024-11-27 09:07:23.138985,10.6,0,Road,1.88,0.0,1,0,0,0,1,0,0.02586206896551724,0,9,1,0,0,0,2,0,1
shermananne,R016,9.76,121,Road,4.63,1,2024-11-27 13:18:43.147656,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,13,0,1,0,0,2,0,1
debrasimmons,R044,6.81,59,Road,4.49,1,2024-11-27 18:18:24.624211,6.81,59,Road,1.96,0.8663729809091537,1,0,0,0,0,1,0.03841229193341869,0,18,0,0,1,0,2,0,1
jmendoza,R025,26.19,249,Road,5.21,1,2024-11-27 18:25:56.695176,26.19,249,Road,7.73,0.9507445589916187,1,0,0,0,1,0,0.011033468186833394,9,18,0,0,1,0,2,0,1
angela41,R035,11.65,67,Road,3.65,1,2024-11-28 03:38:12.069872,11.65,67,Road,3.0,0.5751072961368454,1,0,0,0,1,0,0.023715415019762844,1,3,0,0,0,1,3,0,1
adamseric,R050,19.19,44,Road,3.92,1,2024-11-28 07:24:58.479859,19.19,44,Road,4.28,0.22928608650326768,1,0,0,0,1,0,0.014858841010401188,1,7,1,0,0,0,3,0,1
vthompson,R009,11.05,87,Trail,4.75,4,2024-11-28 08:33:46.358883,11.05,87,Trail,3.08,0.7873303167413689,1,0,0,0,1,0,0.024896265560165973,1,8,1,0,0,0,3,0,1
smithderek,R016,9.76,121,Road,4.01,3,2024-11-28 11:08:07.629224,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,11,1,0,0,0,3,0,1
xtaylor,R054,11.77,0,Road,4.94,3,2024-11-28 17:16:23.356681,11.77,0,Road,2.24,0.0,1,0,0,0,1,0,0.023492560689115115,0,17,0,0,1,0,3,0,1
sara71,R041,6.93,142,Road,4.0,1,2024-11-28 21:24:10.403748,6.93,142,Road,2.8,2.0490620490590925,0,1,0,0,0,1,0.03783102143757881,1,21,0,0,1,0,3,0,1
tina57,R038,6.88,111,Road,3.8,5,2024-11-28 21:26:28.872068,6.88,111,Road,2.49,1.6133720930209108,1,0,0,0,0,1,0.03807106598984771,1,21,0,0,1,0,3,0,1
tamarabaker,R071,1.0,79,Trail,4.04,1,2024-11-28 22:01:23.146299,1.0,79,Trail,0.7,7.8999999999209995,0,0,1,0,0,1,0.15,0,22,0,0,0,1,3,0,1
pvargas,R027,6.8,93,Mixed,4.59,2,2024-11-29 19:09:13.485850,6.8,93,Mixed,2.29,1.3676470588215182,1,0,0,0,0,1,0.038461538461538464,0,19,0,0,1,0,4,0,1
taylordavid,R005,2.05,214,Trail,3.78,1,2024-11-29 21:58:34.520550,2.05,214,Trail,2.55,10.43902439019298,0,0,0,1,0,1,0.09836065573770493,0,21,0,0,1,0,4,0,1
tamarabaker,R072,7.57,0,Road,4.13,1,2024-11-30 09:48:49.406037,7.57,0,Road,1.12,0.0,1,0,0,0,0,1,0.03500583430571762,0,9,1,0,0,0,5,1,0
xtaylor,R100,7.02,0,Trail,4.51,4,2024-11-30 11:27:06.326213,7.02,0,Trail,0.84,0.0,1,0,0,0,0,1,0.03740648379052369,0,11,1,0,0,0,5,1,0
danalopez,R057,17.76,205,Road,4.64,1,2024-11-30 13:23:11.730036,17.76,205,Road,5.6,1.1542792792786294,1,0,0,0,1,0,0.01599147121535181,5,13,0,1,0,0,5,1,0
jmendoza,R069,8.51,58,Road,4.5,2,2024-11-30 22:41:14.453476,8.51,58,Road,2.28,0.6815511163329241,1,0,0,0,1,0,0.031545741324921134,0,22,0,0,0,1,5,1,0
alison99,R067,12.97,93,Trail,4.67,4,2024-12-01 17:27:13.763831,12.97,93,Trail,3.52,0.7170393215106268,1,0,0,0,1,0,0.02147458840372226,1,17,0,0,1,0,6,1,0
debrasimmons,R008,17.81,106,Trail,4.22,4,2024-12-01 21:32:42.436850,17.81,106,Trail,4.62,0.5951712521052245,1,0,0,0,1,0,0.015948963317384372,2,21,0,0,1,0,6,1,0
sabrina71,R048,1.36,14,Trail,5.0,1,2024-12-02 01:22:01.017065,1.36,14,Trail,0.41,1.0294117646983132,1,0,0,0,0,1,0.12711864406779658,0,1,0,0,0,1,0,0,1
scott22,R020,15.14,113,Road,4.33,1,2024-12-02 02:25:19.423494,15.14,113,Road,4.16,0.7463672391012243,1,0,0,0,1,0,0.018587360594795536,2,2,0,0,0,1,0,0,1
alison99,R094,11.45,17,Trail,4.55,5,2024-12-02 03:15:47.864536,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,3,0,0,0,1,0,0,1
nathan74,R016,9.76,121,Road,4.94,1,2024-12-02 03:23:55.145967,9.76,121,Road,3.16,1.2397540983593853,1,0,0,0,1,0,0.02788104089219331,1,3,0,0,0,1,0,0,1
danalopez,R094,11.45,17,Trail,4.04,1,2024-12-02 08:55:04.742903,11.45,17,Trail,2.46,0.14847161572039433,1,0,0,0,1,0,0.024096385542168672,0,8,1,0,0,0,0,0,1
